x,y,phi,kappa_end,vw_x,vw_y,v,xtol,ytol,phi_tol,kappa_tol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
-100,100,0,0,0,0,5,0.0069738316,-0.0001116605,0.0419366931,-0.0140088023,0.0031947537,-6.29564510218801E-05,3.80459285557403E-07,-7.29789720666784E-10,0.0040157184,-0.0001378101,1.29420275094612E-06,-3.61413403063211E-09,108.8301625994,27.2739829757,125.9324352914
-95,-30,5.7595865316,0,0,0,5,0.0032819588,-0.0083130717,-0.0500683569,0.014041128,0.0030981096,-6.01518076870079E-05,3.77887934855542E-07,-7.73930547643056E-10,0.0003909617,1.7744583377862E-05,-0.000000272,8.52318909086332E-10,143.0249202845,0.9379293561,110.7994721307
-100,95,5.7595865316,0,0,0,5,0.0079584584,-0.0064234938,-0.0494187602,0.0140289251,0.0042116664,-0.0001086903,8.35909986337222E-07,-0.000000002,-0.0033260765,0.0001052128,-8.96158950907822E-07,2.25616283615752E-09,65.4835821394,68.8202475763,138.9493322344
-95,-30,5.235987756,0,0,0,5,0.0445407515,0.044376287,-0.050907477,0.0141416726,0.0029983547,-5.66234949262202E-05,3.53248037708771E-07,-7.34518475161505E-10,0.0044953552,-0.0001213595,9.31577684347577E-07,-2.15812730434917E-09,171.5590892611,0.0620732825,53.0558039076
-100,95,5.235987756,0,0,0,5,0.0078075049,-0.0063894944,-0.0481804234,0.0140012456,0.0044394775,-0.0001223525,1.04806444269368E-06,-2.82438133343143E-09,-0.00385706,0.0001400702,-1.37541726684708E-06,0.000000004,65.805152902,63.7597390737,120.2640621744
-100,-30,5.7595865316,0,0,0,5,0.0281705426,0.0164649365,-0.0518925038,0.0141071868,0.0030978078,-6.02508592713527E-05,3.83610368188481E-07,-7.99590811951707E-10,0.0045489575,-0.0001249012,9.76558731212445E-07,-2.30722339576925E-09,180.4342543606,8.7834890476,56.5782386279
-95,-30,4.7123889804,0,0,0,5,0.0080598153,-0.0054654212,-0.0420905664,0.0139764546,-0.0028779975,5.23471807788372E-05,-3.15181696166951E-07,6.31969776429111E-10,0.0041897236,-0.0001099339,8.30752450795198E-07,-1.91039778807881E-09,152.0500892437,0.9726854209,59.2797039462
-100,-30,5.235987756,0,0,0,5,0.027693999,0.0182988047,-0.0501753438,0.0140877661,0.0030379113,-0.000058095,3.66632178092546E-07,-7.67796866180143E-10,0.004267576,-0.000115588,8.88826647292536E-07,-2.06352687038046E-09,151.990859667,24.0766168354,53.3950183814
-100,95,4.7123889804,0,0,0,5,0.0446820479,-0.0446675576,-0.0447352241,0.0141420654,0.0046751186,-0.0001382642,1.35864161006761E-06,-4.3477014794296E-09,-0.0045458662,0.0001989692,-2.33422893404624E-06,8.07642955979436E-09,86.5808760963,39.5112508486,100.0718630278
-95,-30,4.1887902048,0,0,0,5,0.0084809257,-0.0047572354,-0.0487828058,0.0138703746,-0.0030811244,6.01678224974022E-05,-3.92243476794629E-07,8.44422425790968E-10,0.0038882677,-0.0001021086,7.8172025824594E-07,-1.83227982682886E-09,135.9485252069,4.5457573118,55.2962617336
-100,95,4.1887902048,0,0,0,5,0.0401598071,-0.0382247994,-0.0523051997,0.0141262078,0.0045074919,-0.0001281818,1.20274503392301E-06,-3.68999860572385E-09,0.0063197198,-0.0002401207,2.59667745404424E-06,-8.48138241268663E-09,93.8391747385,74.2402450803,40.3513762916
-95,-30,3.6651914292,0,0,0,5,0.0439006595,-0.0420006096,-0.0508364835,0.0141326073,-0.0033032676,6.89781063800625E-05,-4.81480472865365E-07,1.11440884713912E-09,0.0036044018,-0.0001152951,1.00065808939374E-06,-2.57342056409898E-09,130.1266633102,15.0007922989,39.8682532635
-100,-30,4.7123889804,0,0,0,5,0.0082666574,-0.0051888704,-0.0420726921,0.0139721851,-0.0029215135,5.3972864166948E-05,-3.3058056871015E-07,6.7423750361585E-10,0.004197203,-0.0001105602,8.3926086793996E-07,-1.93930328671279E-09,156.7077281614,0.9961578367,58.822095737
-100,95,3.6651914292,0,0,0,5,0.0447140462,-0.0447081553,-0.050913148,0.014142081,0.0041517883,-0.00010859,9.37794133446455E-07,-2.67820041303772E-09,0.0051506745,-0.0001967173,2.08520610156999E-06,-6.60442594877043E-09,106.9826323311,55.3678249104,36.606865276
-100,-30,4.1887902048,0,0,0,5,0.0086275239,-0.0044588616,-0.048658821,0.0138566727,-0.0031205182,6.17396268942039E-05,-4.07935860064671E-07,8.91763806453264E-10,0.0039176954,-0.0001051139,8.22357348357241E-07,-0.000000002,134.7360346075,11.2570548856,54.256453331
-100,95,3.1415926536,0,0,0,5,0.0446861856,-0.0446444541,-0.0447272998,0.0141404158,0.0040785066,-0.0001048652,8.9249899763666E-07,-2.51334755319106E-09,0.0031984658,-0.0001419493,1.59392707122013E-06,-5.17949910744565E-09,108.3870756653,61.6462689875,24.7281461083
-100,-30,3.6651914292,0,0,0,5,0.0285486047,-0.0131935326,-0.049165062,0.013950211,-0.003307761,6.91428942532371E-05,-0.000000482,1.1096947155141E-09,0.0030682082,-9.056846885252E-05,7.53209148029757E-07,-1.88986109835105E-09,126.4403515174,20.2862226203,43.3982527424
-95,-30,2.617993878,0,0,0,5,0.0447213643,0.0447213605,0.0509136301,-0.0141422366,0.0026306137,-4.42253305517448E-05,2.56375897648177E-07,-5.31830317016923E-10,-0.0006566743,5.21073605268457E-05,-5.90878263965834E-07,1.74659082215165E-09,189.287174598,0,33.508
-100,95,2.0943951024,0,0,0,5,0.0445521822,-0.04424182,0.0524377674,-0.0141392888,0.0039951209,-0.0001006847,8.43451470108757E-07,-2.34477049866115E-09,-0.0040267681,0.0001611211,-1.72044831800852E-06,5.4099374829107E-09,111.5407879418,52.6632480572,31.9616196652
-100,-30,2.617993878,0,0,0,5,0.028884341,-0.0065438987,0.046122339,-0.0134955727,-0.003366527,7.14082289754526E-05,-5.00146943601366E-07,1.15388889628493E-09,-0.0013359968,3.84985177713854E-05,-3.19706830371562E-07,8.08205663645255E-10,127.4832651231,30.1710131581,30.1145201644
-95,100,5.7595865316,0,0,0,5,0.0447213603,-0.0447213599,-0.0524580414,0.014142408,0.0046259916,-0.0001284681,1.01445905712593E-06,-2.41763749810909E-09,0.0011997457,-5.28707608948054E-05,5.10835318118033E-07,-1.36767336247093E-09,51.7059659224,0,208.9652836652
-100,95,1.5707963268,0,0,0,5,0.0447147867,-0.0446952265,0.0447359379,-0.0141421033,0.0039144884,-9.67848780933891E-05,7.94871456046611E-07,-2.15307190434923E-09,-0.0055180691,0.0001889741,-1.83353327576866E-06,5.36061925382712E-09,109.3230074997,51.7394897723,42.5307913872
-95,-30,2.0943951024,0,0,0,5,0.0039559928,-0.0056824176,0.0478305568,-0.013587601,-0.0034088821,7.27843719294667E-05,-5.02328717796171E-07,1.13116181773876E-09,-0.0021264399,5.48445713680621E-05,-4.2823667986131E-07,0.000000001,103.5726462727,31.3466014835,54.1296936868
-95,100,5.235987756,0,0,0,5,0.0397940564,-0.0390880245,-0.0507951973,0.0141365561,0.0045255703,-0.0001270809,1.12329297266966E-06,-3.08855105077439E-09,-0.0037455461,0.000133721,-1.28161601328248E-06,3.62473256099121E-09,68.3486777848,57.5690891868,122.9375585885
-100,95,1.0471975512,0,0,0,5,0.0289281599,-0.0074246474,0.0502282366,-0.0140925406,0.0037584897,-8.90691134976942E-05,0.000000699,-1.80852831684747E-09,-0.0054218431,0.0001787885,-0.000001679,4.76578631605262E-09,166.4821442211,1.7606965528,48.5816609931
-95,-30,1.5707963268,0,0,0,5,0.0289597298,0.003710898,0.0439796945,-0.0140797691,-0.0035742052,8.03927618667357E-05,-5.95358373080438E-07,1.45508760877587E-09,-0.0050913745,0.0001586272,-1.40981821245302E-06,3.79147938319551E-09,138.2170077333,11.120704214,47.904485046
-100,-30,2.0943951024,0,0,0,5,0.0408931059,-0.0107282187,0.0521732907,-0.0141121695,-0.0034573993,7.5266544599223E-05,-5.41840481887381E-07,1.29462047668685E-09,-0.0039425456,0.000129619,-1.16885327010786E-06,3.13766653077155E-09,131.6966493421,19.4095628314,40.6621323104
-95,100,4.7123889804,0,0,0,5,0.0446807227,-0.04467065,-0.0447352167,0.014142067,0.0048784069,-0.0001501559,1.52826154259395E-06,-0.000000005,-0.0047677375,0.0002052752,-0.00000239,8.23326694950148E-09,80.9262106556,43.4743418647,100.827193084
-100,-30,1.5707963268,0,0,0,5,0.0285631319,0.0057901946,0.0441098798,-0.0141038489,-0.0038504542,9.44842255927338E-05,-7.8419747344116E-07,2.09607468105721E-09,0.0030109493,-9.85624981581033E-05,9.35433725447713E-07,-2.65628671653009E-09,89.2982303594,1.5415342185,115.435422819
-100,95,0.5235987756,0,0,0,5,0.0442042921,-0.044464224,0.0524572734,-0.0141450415,0.0036605949,-8.42687012620366E-05,6.3663315684338E-07,-1.58796871701887E-09,0.0029912069,-0.0001160846,1.1533174951822E-06,-3.32771207093402E-09,110.1358917873,12.2331984668,118.8564210986
-95,-30,1.0471975512,0,0,0,5,0.0447213568,0.0447213565,0.0509136304,-0.0142126704,-0.0041136645,0.0001082158,-0.000000972,2.79278740105776E-09,0.0044299208,-0.000144897,1.38218249706769E-06,-0.000000004,88.4603103347,9.295724911,119.1741679634
-95,100,4.1887902048,0,0,0,5,0.0437281416,-0.043453039,-0.0524292701,0.0141390574,0.0047128848,-0.000140016,1.3693012376279E-06,-4.34638825832016E-09,0.0064581872,-0.0002504366,2.76176334385459E-06,-9.19254631760009E-09,88.0001871301,79.3420120035,39.8686726969
-100,95,0,0,0,0,5,0.0289732732,-0.0057883853,0.0441146547,-0.0141155197,0.0035070337,-7.70673466664131E-05,5.51252092597991E-07,-1.310235201613E-09,0.0039718239,-0.0001369927,1.28578891789957E-06,-3.57878142314412E-09,130.594891553,2.7809939037,125.9934652867
-95,-30,0.5235987756,0,0,0,5,0.0445618711,0.043402372,0.05245321,-0.0141419171,-0.0040964667,0.0001065373,-9.32293698589136E-07,2.59539767807321E-09,0.0044317895,-0.0001457291,1.35742682549614E-06,-3.79714970693584E-09,90.3104677973,20.5977095832,124.9019527278
-100,-30,1.0471975512,0,0,0,5,0.0445285399,0.0438651433,0.0509163647,-0.0141746809,-0.003756218,0.000089593,-7.22135202354605E-07,1.92437699621048E-09,0.003722078,-0.0001334917,1.31817440025008E-06,-3.86102770352677E-09,102.4482009661,3.229949993,116.4651614308
-95,100,3.6651914292,0,0,0,5,0.044683477,-0.0446617472,-0.050911371,0.0141418868,0.0042449264,-0.0001135103,1.00081597445837E-06,-2.91241010135362E-09,0.005427391,-0.0002081585,2.22877566463466E-06,-7.14709745870859E-09,103.7457466809,56.3403937913,37.0075671844
-100,90,5.7595865316,0,0,0,5,0.0081367156,-0.0060968505,-0.0493926995,0.0140284541,0.004172612,-0.000106782,8.20154938140707E-07,-0.000000002,-0.003375853,0.0001069123,-9.14098201767941E-07,2.31192335792506E-09,66.5636844765,65.1013569063,138.290319344
-95,-30,0,0,0,0,5,0.0445611566,0.0432692305,0.0447307403,-0.0141419563,-0.0036144549,8.22763960851839E-05,-6.16290980529189E-07,1.466947790435E-09,0.0032837934,-0.0001021653,8.5391190617029E-07,-2.1066706443948E-09,107.4418722119,10.9007135443,141.2325081708
-95,100,3.1415926536,0,0,0,5,0.0395248078,-0.0356018706,-0.0440252057,0.01403793,0.0041670138,-0.0001094467,9.49473259029486E-07,-2.71765309335326E-09,0.0027770794,-0.0001097667,1.17220433357914E-06,-3.72218743888083E-09,102.3474240428,61.2525378014,28.8920079249
-100,90,5.235987756,0,0,0,5,0.0401016367,-0.0386328396,-0.0507979928,0.014136156,0.0045239254,-0.0001282477,1.17239085249211E-06,-3.3615740102994E-09,-0.0039755238,0.0001468835,-1.46192096460508E-06,4.2991371135205E-09,73.2379154725,53.3197534536,118.3530661494
-95,-35,5.7595865316,0,0,0,5,-0.0050568365,0.0022787478,-0.0482183348,0.0140311681,0.0030759229,-5.92535856675432E-05,3.68892620771119E-07,-7.4398344537591E-10,-0.0002812383,3.1872633585859E-05,-3.58693312495736E-07,0.000000001,130.2578928814,7.5512926104,118.0848709616
-100,-30,0.5235987756,0,0,0,5,0.0447204222,0.0447215453,0.0524580934,-0.0142126691,-0.0037787205,9.05767177943273E-05,-7.30295696698521E-07,1.94216115123294E-09,0.0040522349,-0.0001466705,1.4376811220061E-06,-4.17188322679344E-09,102.0846253867,17.5030476635,120.0799601663
-95,-35,5.235987756,0,0,0,5,0.0342569475,-0.0382294629,-0.0507945214,0.014137365,-0.0026137172,4.20897720065437E-05,-2.09307652795626E-07,3.46839342743508E-10,-0.0010838094,5.37531175374151E-05,-0.000000516,1.34673573573772E-09,110.1424692814,0.0109467509,128.9954370114
-100,90,4.7123889804,0,0,0,5,0.0509395438,-0.0403709696,-0.0444962261,0.0141831343,0.0041543363,-0.0001076185,8.88700905613837E-07,-2.34006401907309E-09,0.0064389431,-0.0002489023,2.73583981719866E-06,-9.07547332104139E-09,136.3713940121,42.7417656226,42.4879076003
-95,100,2.0943951024,0,0,0,5,0.0446866597,-0.0446391405,0.0524533444,-0.0141414331,0.0040754855,-0.0001047768,8.94104307040145E-07,-2.52748060617922E-09,-0.0039344529,0.0001619313,-0.000001765,5.65023233888916E-09,108.3374346318,54.4200352774,30.4539208764
-95,-35,4.7123889804,0,0,0,5,0.027357664,-0.0195849718,-0.044156109,0.0141034473,-0.0029863932,0.000056427,-3.55406840398963E-07,7.50221418014728E-10,0.004534389,-0.0001242114,9.69339145706038E-07,-2.28660953988207E-09,151.1385125569,0.8582900161,56.0410326636
-100,90,4.1887902048,0,0,0,5,0.0445340345,-0.044418542,-0.0524515414,0.0141414927,0.0043594559,-0.0001198259,1.08512838206427E-06,-3.2156168681751E-09,0.0061393595,-0.0002262827,2.37155738434471E-06,-7.50131366268876E-09,96.886365836,67.7512417312,41.2216898134
-95,-35,4.1887902048,0,0,0,5,0.00874187,-0.0041831724,-0.0485752675,0.0138444812,-0.0031539632,6.30995956744651E-05,-4.22096859053487E-07,9.34180606904286E-10,0.003940336,-0.0001062447,8.37117461425762E-07,-0.000000002,132.084953292,7.6902280879,53.7844976316
-95,100,1.5707963268,0,0,0,5,0.0447194431,-0.0447121838,0.0447360753,-0.0141421247,0.0040073388,-0.0001014077,8.54401041232608E-07,-2.38475863547603E-09,-0.0056247203,0.0002010988,-2.03168798531187E-06,6.17819056970087E-09,107.8007845436,51.3319175351,40.637372321
-100,90,3.6651914292,0,0,0,5,0.0446855511,-0.0446503076,-0.0509111042,0.0141418437,0.0040920334,-0.0001054797,8.98550838469873E-07,-2.53498559291922E-09,0.0049960302,-0.0001902531,2.00388955565782E-06,-6.29813674749588E-09,109.4685278031,50.8887967506,36.3356357516
-95,-35,3.6651914292,0,0,0,5,0.0408235285,-0.0303385502,-0.0504878243,0.0140885417,-0.0033419459,7.055351803335E-05,-4.9681036065542E-07,1.15935494780531E-09,0.003298092,-0.0001061917,9.27344654038551E-07,-2.40388233089059E-09,127.7673472466,16.9845472827,38.9742575908
-100,90,3.1415926536,0,0,0,5,0.0447144441,-0.0447044687,-0.0447341494,0.0141417005,0.0040198836,-0.0001018669,8.55396544905997E-07,-2.38056522772342E-09,0.0030502047,-0.0001362958,1.52630831922656E-06,-4.93191572814374E-09,110.9629578522,58.2168362533,23.6451073875
-95,100,1.0471975512,0,0,0,5,0.0408371456,-0.0300715564,0.050770619,-0.0141312804,0.0038108776,-9.1468760263622E-05,7.25436806760035E-07,-1.89396577684037E-09,-0.0055948835,0.0001883119,-1.80251364361208E-06,5.20807019613186E-09,164.6281594036,0.445330634,47.2795443511
-100,-35,5.7595865316,0,0,0,5,0.0279461963,0.0175407521,-0.0518907301,0.0141065493,0.0030737204,-5.93571802004082E-05,0.000000376,-7.81657800449271E-10,0.0045072718,-0.0001226351,9.50265802202835E-07,-2.22520161400389E-09,179.6536786137,11.5793830778,56.6680606759
-95,100,0.5235987756,0,0,0,5,0.0288106529,-0.0069468797,0.0518738807,-0.0141105942,0.00370575,-8.62346549457038E-05,6.57610320085033E-07,-1.65788363457974E-09,0.0033220654,-0.0001287797,0.000001306,-3.87155152041757E-09,114.9863260773,4.8122797697,115.9984874828
-100,-35,5.235987756,0,0,0,5,0.0226340882,-0.0207552018,-0.0503621212,0.0141171968,-0.0028143478,0.000048774,-2.58764437825136E-07,4.39659694333749E-10,-0.002132154,7.5719308870796E-05,-6.58551685451047E-07,1.64170395540295E-09,106.2706984771,0.0761197296,135.1920385973
-95,100,0,0,0,0,5,0.0439106075,-0.0406719497,0.0447107187,-0.0141410443,0.0035892557,-8.06833355115295E-05,5.90757688283379E-07,-1.43632017304672E-09,0.0039723112,-0.0001394684,0.000001328,-3.74565088159278E-09,128.886526466,1.3466525031,124.2142951995
-100,90,2.0943951024,0,0,0,5,0.0447146896,-0.0446989265,0.0524573176,-0.0141420391,0.0039185187,-9.6885318004025E-05,7.94383148342554E-07,-2.15272430575688E-09,-0.0040327952,0.0001544645,-1.58881448964977E-06,4.82320737553661E-09,111.2226657393,49.8686354049,33.7418258673
-100,-35,4.7123889804,0,0,0,5,0.027579327,-0.0188621277,-0.0441509497,0.0141024398,-0.0030254212,5.78998810438781E-05,-3.69337907058022E-07,7.88020809074054E-10,0.0045519243,-0.0001252027,9.81201216833807E-07,-2.32456561267873E-09,155.8815952551,0.9252130977,55.5947877442
-95,95,5.7595865316,0,0,0,5,0.004936794,0.0196389057,-0.0495458413,0.0139684474,0.0040968748,-0.0001033007,7.79906661569587E-07,-1.81791732868191E-09,-0.003172205,9.88956759270616E-05,-8.25667550466238E-07,0.000000002,68.0437107122,60.6541898813,141.8181482137
-95,-35,2.617993878,0,0,0,5,0.0095514959,-0.0008127612,0.0364652074,-0.0125629828,-0.0034936381,7.70947893340427E-05,-5.61936547201239E-07,1.33751063155119E-09,-0.0009692383,2.77862870758167E-05,-2.33484049026779E-07,6.01663862134225E-10,118.3280138397,33.7062037476,30.4812048317
-100,90,1.5707963268,0,0,0,5,0.0447200595,-0.044714937,0.0447362146,-0.0141421296,0.0038555401,-9.39080540730439E-05,7.60830364493385E-07,-0.000000002,-0.0055515593,0.00018724,-1.79327210090387E-06,5.18039276192045E-09,110.9240652192,48.2885926872,43.3802179123
-95,-35,2.0943951024,0,0,0,5,0.0408960303,0.0033357069,0.052191203,-0.0141146869,-0.0035016873,7.71629420853398E-05,-5.61386680788933E-07,1.35558549352762E-09,-0.0042324448,0.0001386611,-1.25706246336413E-06,3.40352318404205E-09,130.8020462365,14.3933958177,41.4035608705
-95,95,5.235987756,0,0,0,5,0.0260158577,-0.0235183398,-0.0503321151,0.0141132375,0.0045041925,-0.0001262624,1.11828720241196E-06,-3.10511996228605E-09,-0.0039406277,0.0001430946,-1.40264385984957E-06,4.06523115834534E-09,67.9832512729,56.60847412,120.2247134769
-100,90,1.0471975512,0,0,0,5,0.339315012,-0.2498679115,0.0634652296,-0.0140109504,0.0036788749,-8.58046468742897E-05,6.68844511678493E-07,-1.71361545297596E-09,-0.0022515966,0.000029371,-0.000000022,-4.208588395539E-10,109.3664466201,34.8822911523,80.7101850859
-95,-35,1.5707963268,0,0,0,5,0.0101324102,0.0145049027,0.0424189156,-0.014108976,-0.0036393914,8.33312787186732E-05,-0.000000627,1.55248506901964E-09,-0.0051534845,0.0001623841,-1.46054840636932E-06,0.000000004,139.0296526729,10.7367508357,47.9205423346
-95,95,4.7123889804,0,0,0,5,0.0447133792,-0.0447109044,-0.0447360678,0.0141421216,0.0047614148,-0.0001434322,1.43591063031857E-06,-4.66635525532237E-09,-0.0047481605,0.0002070225,-2.43531752109688E-06,8.46926482124891E-09,84.0699567476,38.0437763331,99.8104425611
-100,90,0.5235987756,0,0,0,5,-0.0031878133,-0.0081384955,0.0507441775,-0.0140014954,0.0033881428,-7.17937181584303E-05,4.89141141140965E-07,-1.10265614130276E-09,0.0034950694,-0.0001211613,1.14335497122663E-06,-3.19482912306363E-09,114.6473063059,4.2413523696,123.7698996492
-95,-35,1.0471975512,0,0,0,5,0.0439187651,0.0407333495,0.0508901905,-0.0141408341,-0.0041918971,0.0001121747,-1.02106114216619E-06,0.000000003,0.0045131857,-0.0001507797,1.45935917346477E-06,-4.26646030437911E-09,86.0651344912,13.3662778278,118.0280171397
-100,90,0,0,0,0,5,0.0095728259,-0.0005933299,0.0417813923,-0.014014867,0.0033573158,-0.000070539,4.76207846246579E-07,-1.05638079736671E-09,0.0039052289,-0.0001318892,1.21877830630544E-06,-3.34706559342297E-09,127.6939015886,4.6486038896,128.1587758422
-100,-35,4.1887902048,0,0,0,5,0.0447437865,-0.0447211702,-0.0524846344,0.0142124937,-0.0032853711,0.000068303,-0.000000476,1.09963886879626E-09,0.0046848121,-0.0001370917,1.13578726068851E-06,-2.83459694458499E-09,129.4380598127,18.6324620089,48.4609399797
-95,-35,0.5235987756,0,0,0,5,0.044560071,0.043789783,0.0524531555,-0.0141419205,-0.0040869177,0.0001057535,-9.16152106015684E-07,2.52057544927605E-09,0.0042831346,-0.0001412097,1.30779947118778E-06,-3.62714385563989E-09,90.9597901688,20.0667646726,125.9242696272
-95,95,4.1887902048,0,0,0,5,0.0437526769,-0.0433844215,-0.052428062,0.0141389875,0.0045909522,-0.0001329661,1.27019731086411E-06,-0.000000004,0.00639839,-0.0002458221,2.68576697155854E-06,-8.85670686678012E-09,91.2872194567,72.8796056565,40.0591125219
-100,85,5.7595865316,0,0,0,5,0.0270795447,-0.0215481259,-0.0518234108,0.0141186774,0.0041633922,-0.000106519,8.36373718393155E-07,-0.000000002,-0.0034421819,0.000110261,-9.51879142864497E-07,2.42830338347584E-09,69.636089329,59.2929773487,136.7202405598
-95,95,3.6651914292,0,0,0,5,0.137091306,0.0333092366,-0.0420503895,0.0160831353,0.0041578925,-0.0001084326,9.15517179526006E-07,-2.51038198962331E-09,0.0036290617,-0.0001238144,1.23122541522816E-06,-3.75424076305027E-09,85.5712259589,69.2316618933,40.7643682608
-100,-35,3.6651914292,0,0,0,5,0.017269499,-0.0389078688,-0.0499118065,0.0141781441,-0.0029792307,5.57576498583698E-05,-3.42387417750614E-07,7.17423227196186E-10,0.000542384,-4.90772540114806E-05,5.66745253971614E-07,-1.68692378303134E-09,144.1231829117,36.4690962241,10.7572154507
-100,85,5.235987756,0,0,0,5,0.0437756289,-0.043361132,-0.0508902347,0.0141409193,0.004504426,-0.0001275457,1.17570553135581E-06,-3.40676942840502E-09,-0.0040156739,0.0001493141,-1.49624140369266E-06,4.43074401014651E-09,77.9561980198,46.1835902261,117.4965748383
-95,95,3.1415926536,0,0,0,5,0.0446858717,-0.0446474993,-0.0447279314,0.0141405791,0.0041074934,-0.0001063615,9.1130819500679E-07,-2.58203752903483E-09,0.0032758881,-0.0001450679,1.63260129336046E-06,-5.32430892280675E-09,107.3210654699,57.7064537143,25.1795676327
-100,85,4.7123889804,0,0,0,5,-0.0005631914,-0.0126824931,-0.0447323678,0.0141376652,0.004646211,-0.0001367437,1.34177910135109E-06,-4.26952693587458E-09,-0.0046851088,0.0001947125,-2.21806147706593E-06,7.50118510881534E-09,86.552068521,32.4903270207,102.0172624287
-100,85,4.1887902048,0,0,0,5,0.040369344,-0.0373158811,-0.0522885233,0.0141256722,0.0042543628,-0.0001141146,1.00939436877072E-06,-2.93181607216164E-09,0.0060500087,-0.0002201839,2.28012120477041E-06,-7.1301030073696E-09,101.1130547442,60.8069937515,41.5241308183
-95,-40,5.7595865316,0,0,0,5,0.0064524169,-0.004777984,-0.0491401369,0.0140247041,-0.002837607,4.95116027590331E-05,-0.000000262,4.31725676003798E-10,-0.0026650962,8.53468255495854E-05,-7.10220210290358E-07,1.72563551974617E-09,112.4381426293,0.3197172412,142.0111857139
